time,low,high,open,close,volume
2024-06-10 00:00:00+00:00,1.0381,1.109,1.0989,1.0435,287941.83
2024-06-11 00:00:00+00:00,0.9792,1.0437,1.041,1.0016,174088.98
2024-06-12 00:00:00+00:00,0.9736,1.0537,1.0028,1.0225,204251.58
2024-06-13 00:00:00+00:00,0.962,1.0234,1.0234,0.9691,93767.34
2024-06-14 00:00:00+00:00,0.9109,0.9858,0.9692,0.9347,180833.4
2024-06-15 00:00:00+00:00,0.93,0.9549,0.9367,0.9354,74729.68
2024-06-16 00:00:00+00:00,0.9119,0.9847,0.9356,0.9675,169046.81
2024-06-17 00:00:00+00:00,0.9099,0.9938,0.9664,0.9247,306046.0
2024-06-18 00:00:00+00:00,0.8036,0.929,0.9287,0.8644,179243.88
2024-06-19 00:00:00+00:00,0.8621,0.9542,0.8631,0.9011,118721.75
2024-06-20 00:00:00+00:00,0.8707,0.9206,0.9043,0.8709,109024.37
2024-06-21 00:00:00+00:00,0.8552,0.8917,0.8705,0.866,56836.58
2024-06-22 00:00:00+00:00,0.8473,0.865,0.8634,0.8516,97352.15
2024-06-23 00:00:00+00:00,0.8159,0.8738,0.8531,0.8202,49978.38
2024-06-24 00:00:00+00:00,0.7925,0.8586,0.8219,0.8585,118064.35
2024-06-25 00:00:00+00:00,0.8541,0.8827,0.8587,0.8733,79896.7
2024-06-26 00:00:00+00:00,0.8389,0.8822,0.8743,0.8537,34936.73
2024-06-27 00:00:00+00:00,0.8398,0.8879,0.8525,0.8782,105051.78
2024-06-28 00:00:00+00:00,0.8555,0.8928,0.8799,0.8589,39388.95
2024-06-29 00:00:00+00:00,0.8207,0.8666,0.8584,0.8314,76434.73
2024-06-30 00:00:00+00:00,0.8287,0.8874,0.8336,0.8813,54669.18
2024-07-01 00:00:00+00:00,0.8758,0.9115,0.8834,0.8849,77766.22
2024-07-02 00:00:00+00:00,0.876,0.9008,0.8849,0.8955,39542.18
2024-07-03 00:00:00+00:00,0.8543,0.9134,0.8993,0.8758,291423.98
2024-07-04 00:00:00+00:00,0.7202,0.8691,0.8689,0.7302,272307.87
2024-07-05 00:00:00+00:00,0.6383,0.7375,0.7333,0.7154,294238.44
2024-07-06 00:00:00+00:00,0.7094,0.7673,0.7165,0.7577,69779.4
2024-07-07 00:00:00+00:00,0.7101,0.7586,0.7521,0.7145,55247.01
2024-07-08 00:00:00+00:00,0.6867,0.7665,0.719,0.7365,44519.68
2024-07-09 00:00:00+00:00,0.722,0.7609,0.7339,0.7609,26046.82
2024-07-10 00:00:00+00:00,0.7502,0.7848,0.7609,0.7659,49984.43
2024-07-11 00:00:00+00:00,0.7433,0.7896,0.7599,0.7435,51216.75
2024-07-12 00:00:00+00:00,0.7432,0.7769,0.7576,0.7749,18232.65
2024-07-13 00:00:00+00:00,0.7606,0.7918,0.7729,0.7873,58180.39
2024-07-14 00:00:00+00:00,0.7728,0.8085,0.7898,0.808,66312.14
2024-07-15 00:00:00+00:00,0.8036,0.8769,0.8036,0.8676,98820.47
2024-07-16 00:00:00+00:00,0.8265,0.9519,0.8719,0.8784,115523.69
2024-07-17 00:00:00+00:00,0.8504,0.8941,0.8779,0.8627,92994.01
2024-07-18 00:00:00+00:00,0.8326,0.8875,0.8705,0.8534,106849.47
2024-07-19 00:00:00+00:00,0.8303,0.8939,0.8545,0.8893,55047.57
2024-07-20 00:00:00+00:00,0.8643,0.8952,0.8885,0.8828,44131.15
2024-07-21 00:00:00+00:00,0.8242,0.8983,0.8854,0.8795,160554.16
2024-07-22 00:00:00+00:00,0.8265,0.8896,0.8819,0.8319,60454.73
2024-07-23 00:00:00+00:00,0.7965,0.8516,0.8346,0.8123,57192.47
2024-07-24 00:00:00+00:00,0.7741,0.8224,0.8118,0.7819,82718.93
2024-07-25 00:00:00+00:00,0.7277,0.7841,0.7837,0.7615,133335.85
2024-07-26 00:00:00+00:00,0.7605,0.8041,0.762,0.8041,96176.6
