time,low,high,open,close,volume
2024-06-11 00:00:00+00:00,0.424242,0.46,0.455999,0.430311,3010504.43016
2024-06-12 00:00:00+00:00,0.418009,0.461153,0.430243,0.448936,1926312.55778
2024-06-13 00:00:00+00:00,0.42372,0.453,0.449,0.426001,1359635.9453
2024-06-14 00:00:00+00:00,0.39497,0.431596,0.426196,0.407545,1552951.47814
2024-06-15 00:00:00+00:00,0.404151,0.415258,0.407401,0.406273,468633.306
2024-06-16 00:00:00+00:00,0.398064,0.418,0.405901,0.414375,858355.35291
2024-06-17 00:00:00+00:00,0.368171,0.416289,0.414519,0.373065,1994939.29849
2024-06-18 00:00:00+00:00,0.32187,0.374,0.372631,0.336565,5474030.88801
2024-06-19 00:00:00+00:00,0.330211,0.358287,0.335,0.354297,2629838.76705
2024-06-20 00:00:00+00:00,0.351257,0.433,0.354263,0.360617,2945402.0176
2024-06-21 00:00:00+00:00,0.352148,0.372726,0.3608,0.359328,1718115.6023
2024-06-22 00:00:00+00:00,0.353422,0.363843,0.359389,0.359405,904354.3161
2024-06-23 00:00:00+00:00,0.34355,0.3655,0.359501,0.347382,969522.36995
2024-06-24 00:00:00+00:00,0.328244,0.36215,0.348,0.360314,2398798.84506
2024-06-25 00:00:00+00:00,0.358556,0.377674,0.360536,0.369834,1626864.87101
2024-06-26 00:00:00+00:00,0.356152,0.372393,0.369707,0.361187,721975.93781
2024-06-27 00:00:00+00:00,0.353952,0.382945,0.360839,0.37318,1030423.8813
2024-06-28 00:00:00+00:00,0.357118,0.377105,0.373407,0.357732,777619.36043
2024-06-29 00:00:00+00:00,0.34502,0.364255,0.35784,0.348579,657807.9016
2024-06-30 00:00:00+00:00,0.343573,0.369718,0.349,0.367738,810402.97612
2024-07-01 00:00:00+00:00,0.355655,0.374259,0.367156,0.356554,882596.75847
2024-07-02 00:00:00+00:00,0.351317,0.364637,0.356021,0.361093,828127.33067
2024-07-03 00:00:00+00:00,0.335852,0.363348,0.360597,0.339778,1601882.04938
2024-07-04 00:00:00+00:00,0.301254,0.34138,0.339935,0.302462,3679068.9007
2024-07-05 00:00:00+00:00,0.261155,0.303245,0.302646,0.293258,4959045.38064
2024-07-06 00:00:00+00:00,0.289864,0.317446,0.292816,0.314745,1672023.23556
2024-07-07 00:00:00+00:00,0.290558,0.314293,0.314288,0.292,1164855.55778
2024-07-08 00:00:00+00:00,0.278384,0.312792,0.292529,0.301465,2152402.22837
2024-07-09 00:00:00+00:00,0.298,0.312467,0.301155,0.308719,1512104.1294
2024-07-10 00:00:00+00:00,0.304,0.329896,0.308345,0.32767,1931378.89832
2024-07-11 00:00:00+00:00,0.312197,0.332,0.327409,0.313415,1626510.75666
2024-07-12 00:00:00+00:00,0.307961,0.320067,0.314724,0.316349,869859.74262
2024-07-13 00:00:00+00:00,0.316233,0.328,0.316773,0.324496,712184.62593
2024-07-14 00:00:00+00:00,0.314924,0.331313,0.324379,0.329613,1054704.4985
2024-07-15 00:00:00+00:00,0.329161,0.365806,0.329494,0.364632,1816873.47294
2024-07-16 00:00:00+00:00,0.342076,0.367137,0.363974,0.358766,2628940.42913
2024-07-17 00:00:00+00:00,0.353647,0.37,0.358743,0.358029,1367399.41995
2024-07-18 00:00:00+00:00,0.342532,0.369675,0.359496,0.353457,2042141.96013
