time,low,high,open,close,volume
2024-06-10 00:00:00+00:00,0.008561,0.00895,0.008769,0.008661,7347201
2024-06-11 00:00:00+00:00,0.007586,0.008704,0.008658,0.007614,42653605
2024-06-12 00:00:00+00:00,0.007565,0.008354,0.00765,0.008062,31622160
2024-06-13 00:00:00+00:00,0.007512,0.008116,0.008061,0.00762,12680513
2024-06-14 00:00:00+00:00,0.006,0.007696,0.007614,0.007249,34704761
2024-06-15 00:00:00+00:00,0.006878,0.007449,0.00721,0.00714,8599487
2024-06-16 00:00:00+00:00,0.007084,0.007334,0.00713,0.007316,3173477
2024-06-17 00:00:00+00:00,0.006699,0.007305,0.007304,0.006922,19170126
2024-06-18 00:00:00+00:00,0.006,0.006941,0.00694,0.006227,26795685
2024-06-19 00:00:00+00:00,0.006226,0.008706,0.006241,0.00704,125841781
2024-06-20 00:00:00+00:00,0.006716,0.007104,0.00704,0.0068,19637394
2024-06-21 00:00:00+00:00,0.006321,0.006819,0.006801,0.006348,16988358
2024-06-22 00:00:00+00:00,0.006326,0.007411,0.006372,0.007059,33330597
2024-06-23 00:00:00+00:00,0.006462,0.007222,0.00703,0.006499,24741091
2024-06-24 00:00:00+00:00,0.006321,0.007023,0.00651,0.006995,20125152
2024-06-25 00:00:00+00:00,0.006607,0.007127,0.006999,0.006726,19655619
2024-06-26 00:00:00+00:00,0.006427,0.006728,0.006725,0.006476,9244832
2024-06-27 00:00:00+00:00,0.006441,0.006693,0.006488,0.006501,13120905
2024-06-28 00:00:00+00:00,0.006414,0.006655,0.006512,0.006435,6561788
2024-06-29 00:00:00+00:00,0.0064,0.006681,0.006439,0.00658,10412292
2024-06-30 00:00:00+00:00,0.006411,0.00658,0.00654,0.00649,9275721
2024-07-01 00:00:00+00:00,0.006375,0.006634,0.00649,0.006375,7379459
2024-07-02 00:00:00+00:00,0.006375,0.006485,0.006376,0.006377,9635709
2024-07-03 00:00:00+00:00,0.006333,0.006449,0.0064,0.006379,5934327
2024-07-04 00:00:00+00:00,0.005811,0.006389,0.00637,0.005812,13440060
2024-07-05 00:00:00+00:00,0.005262,0.005869,0.00582,0.00566,21086999
2024-07-06 00:00:00+00:00,0.005463,0.006107,0.00567,0.005951,18419857
2024-07-07 00:00:00+00:00,0.005561,0.006008,0.00597,0.005574,6987289
2024-07-08 00:00:00+00:00,0.0054,0.005797,0.005573,0.005796,13383093
2024-07-09 00:00:00+00:00,0.005718,0.00615,0.005796,0.005875,16867936
2024-07-10 00:00:00+00:00,0.005721,0.005993,0.005878,0.005802,7718363
2024-07-11 00:00:00+00:00,0.005752,0.00962,0.005821,0.00791,342961435
2024-07-12 00:00:00+00:00,0.006633,0.00798,0.007942,0.006959,136590294
2024-07-13 00:00:00+00:00,0.006523,0.0071,0.00696,0.00681,37826630
2024-07-14 00:00:00+00:00,0.006722,0.009288,0.00681,0.00712,167411918
2024-07-15 00:00:00+00:00,0.007012,0.007918,0.007136,0.0076,50586581
2024-07-16 00:00:00+00:00,0.006886,0.007901,0.00764,0.007502,62723343
2024-07-17 00:00:00+00:00,0.007181,0.0088,0.007502,0.0078,83295944
2024-07-18 00:00:00+00:00,0.007391,0.009,0.007751,0.007766,115975128
2024-07-19 00:00:00+00:00,0.007082,0.0085,0.007778,0.008075,78102482
2024-07-20 00:00:00+00:00,0.007891,0.008454,0.008075,0.00798,20905671
2024-07-21 00:00:00+00:00,0.007652,0.008082,0.007931,0.00786,13314116
2024-07-22 00:00:00+00:00,0.007511,0.008318,0.007875,0.00762,18938249
2024-07-23 00:00:00+00:00,0.007322,0.0079,0.007628,0.0074,22749168
2024-07-24 00:00:00+00:00,0.00721,0.007668,0.0074,0.0073,11435776
2024-07-25 00:00:00+00:00,0.0072,0.007399,0.007319,0.00731,20373679
2024-07-26 00:00:00+00:00,0.007286,0.007691,0.007301,0.007498,31344046
2024-07-27 00:00:00+00:00,0.007362,0.007616,0.007524,0.007427,19462978
2024-07-28 00:00:00+00:00,0.007348,0.007554,0.007427,0.00745,29672583
2024-07-29 00:00:00+00:00,0.007415,0.00794,0.00745,0.00751,29761516
2024-07-30 00:00:00+00:00,0.007007,0.007657,0.00751,0.007121,20900342
2024-07-31 00:00:00+00:00,0.00683,0.00714,0.00712,0.006841,16078825
2024-08-01 00:00:00+00:00,0.006333,0.007187,0.006836,0.006936,25837642
2024-08-02 00:00:00+00:00,0.0059,0.007067,0.006936,0.00612,28296141
2024-08-03 00:00:00+00:00,0.0055,0.006508,0.006126,0.005959,33718104
2024-08-04 00:00:00+00:00,0.005521,0.006139,0.005959,0.0059,14231249
2024-08-05 00:00:00+00:00,0.004896,0.006062,0.0059,0.00511,50321556
2024-08-06 00:00:00+00:00,0.005051,0.0069,0.00514,0.006324,49953695
2024-08-07 00:00:00+00:00,0.0057,0.007241,0.00636,0.00592,67271274
2024-08-08 00:00:00+00:00,0.00581,0.0065,0.00592,0.006337,22889095
2024-08-09 00:00:00+00:00,0.006049,0.006444,0.006337,0.006268,13677139
2024-08-10 00:00:00+00:00,0.006102,0.006439,0.006279,0.00624,10476053
2024-08-11 00:00:00+00:00,0.00596,0.00631,0.006238,0.006001,11414968
2024-08-12 00:00:00+00:00,0.00594,0.006289,0.00601,0.006038,15801871
2024-08-13 00:00:00+00:00,0.00597,0.006325,0.006059,0.0061,21913650
2024-08-14 00:00:00+00:00,0.005944,0.006288,0.00609,0.00606,11113228
2024-08-15 00:00:00+00:00,0.005439,0.00607,0.00606,0.005648,24236713
2024-08-16 00:00:00+00:00,0.005107,0.005741,0.00562,0.005668,19163008
2024-08-17 00:00:00+00:00,0.005492,0.0057,0.005661,0.005548,16143593
2024-08-18 00:00:00+00:00,0.005475,0.00673,0.005579,0.005642,81950156
2024-08-19 00:00:00+00:00,0.00559,0.005848,0.00561,0.005827,6087948
2024-08-20 00:00:00+00:00,0.005708,0.006699,0.005829,0.006179,44727622
2024-08-21 00:00:00+00:00,0.00585,0.006499,0.00614,0.00605,50748571
2024-08-22 00:00:00+00:00,0.0058,0.006127,0.00605,0.005866,25611890
2024-08-23 00:00:00+00:00,0.005855,0.006813,0.00589,0.006609,43702654
2024-08-24 00:00:00+00:00,0.0061,0.00661,0.00657,0.00621,43317434
2024-08-25 00:00:00+00:00,0.006021,0.006355,0.00621,0.006152,16357948
2024-08-26 00:00:00+00:00,0.005931,0.0062,0.006152,0.00604,7942593
2024-08-27 00:00:00+00:00,0.005815,0.006199,0.00604,0.005934,17486954
2024-08-28 00:00:00+00:00,0.00575,0.00594,0.005928,0.00577,16276602
2024-08-29 00:00:00+00:00,0.00579,0.00596,0.00581,0.00595,18369070
2024-08-30 00:00:00+00:00,0.005744,0.006069,0.005936,0.00581,7096371
2024-08-31 00:00:00+00:00,0.005712,0.00589,0.005791,0.00582,2703542
2024-09-01 00:00:00+00:00,0.005397,0.00585,0.00582,0.005448,13198790
2024-09-02 00:00:00+00:00,0.00538,0.0057,0.005448,0.005676,8857280
2024-09-03 00:00:00+00:00,0.005668,0.006303,0.005677,0.005801,88937578
2024-09-04 00:00:00+00:00,0.005302,0.005969,0.00589,0.00559,35704809
2024-09-05 00:00:00+00:00,0.0054,0.005637,0.005566,0.005429,16493762
2024-09-06 00:00:00+00:00,0.00526,0.005668,0.005401,0.005319,18292628
2024-09-07 00:00:00+00:00,0.005232,0.005558,0.005301,0.005463,17639812
2024-09-08 00:00:00+00:00,0.005261,0.005546,0.005462,0.00554,7802004
2024-09-09 00:00:00+00:00,0.005442,0.0062,0.00551,0.0056,43832792
2024-09-10 00:00:00+00:00,0.005377,0.005752,0.0056,0.00548,15625016
2024-09-11 00:00:00+00:00,0.005274,0.005609,0.005481,0.005369,11841458
2024-09-12 00:00:00+00:00,0.005372,0.005614,0.005399,0.005481,12252409
2024-09-13 00:00:00+00:00,0.005435,0.00569,0.005485,0.00569,18421215
2024-09-14 00:00:00+00:00,0.005451,0.005754,0.005692,0.005586,13801091
2024-09-15 00:00:00+00:00,0.00535,0.005702,0.005593,0.005351,12216766
2024-09-16 00:00:00+00:00,0.005275,0.00552,0.005371,0.005284,6876705
2024-09-17 00:00:00+00:00,0.00528,0.00552,0.005281,0.00546,9823965
2024-09-18 00:00:00+00:00,0.00519,0.005558,0.00546,0.00532,17370433
2024-09-19 00:00:00+00:00,0.00531,0.00559,0.00533,0.005526,20620400
2024-09-20 00:00:00+00:00,0.005442,0.005595,0.005493,0.005555,10281511
2024-09-21 00:00:00+00:00,0.005545,0.005595,0.005555,0.00559,3977092
2024-09-22 00:00:00+00:00,0.005441,0.0062,0.005585,0.005708,42310297
2024-09-23 00:00:00+00:00,0.005384,0.005699,0.00569,0.00557,13956621
2024-09-24 00:00:00+00:00,0.005384,0.005638,0.00557,0.005612,11500694
2024-09-25 00:00:00+00:00,0.005456,0.00569,0.00558,0.005527,6563343
2024-09-26 00:00:00+00:00,0.005413,0.005688,0.005532,0.005622,13062574
