time,low,high,open,close,volume
2024-06-10 00:00:00+00:00,2.162,2.248,2.231,2.186,2281325.96
2024-06-11 00:00:00+00:00,2.028,2.195,2.186,2.056,9476676.85
2024-06-12 00:00:00+00:00,2.001,2.212,2.057,2.146,8680699.09
2024-06-13 00:00:00+00:00,2.0,2.147,2.145,2.013,7816021.11
2024-06-14 00:00:00+00:00,1.894,2.056,2.013,2.003,8357880.22
2024-06-15 00:00:00+00:00,2.001,2.103,2.004,2.102,1876724.08
2024-06-16 00:00:00+00:00,2.036,2.123,2.103,2.093,3368935.21
2024-06-17 00:00:00+00:00,1.895,2.101,2.092,1.935,10091292.36
2024-06-18 00:00:00+00:00,1.717,1.944,1.936,1.828,9742393.29
2024-06-19 00:00:00+00:00,1.805,1.962,1.828,1.911,7652803.04
2024-06-20 00:00:00+00:00,1.828,2.004,1.91,1.835,8757079.52
2024-06-21 00:00:00+00:00,1.806,1.879,1.834,1.812,6340389.11
2024-06-22 00:00:00+00:00,1.777,1.82,1.814,1.788,858819.02
2024-06-23 00:00:00+00:00,1.702,1.827,1.789,1.711,1332491.0
2024-06-24 00:00:00+00:00,1.607,1.774,1.709,1.771,2937258.34
2024-06-25 00:00:00+00:00,1.723,1.798,1.772,1.763,2506709.0
2024-06-26 00:00:00+00:00,1.707,1.799,1.762,1.786,3335207.06
2024-06-27 00:00:00+00:00,1.73,1.838,1.786,1.797,5734655.31
2024-06-28 00:00:00+00:00,1.741,1.84,1.796,1.748,1711957.11
2024-06-29 00:00:00+00:00,1.734,1.791,1.747,1.74,1141568.68
2024-06-30 00:00:00+00:00,1.718,1.806,1.739,1.8,1325954.77
2024-07-01 00:00:00+00:00,1.743,1.863,1.8,1.752,2789557.97
2024-07-02 00:00:00+00:00,1.732,1.784,1.751,1.769,1212312.36
2024-07-03 00:00:00+00:00,1.614,1.781,1.769,1.634,2078295.16
2024-07-04 00:00:00+00:00,1.43,1.649,1.635,1.442,4042851.14
2024-07-05 00:00:00+00:00,1.221,1.445,1.443,1.329,8873415.37
2024-07-06 00:00:00+00:00,1.315,1.499,1.33,1.488,2358494.05
2024-07-07 00:00:00+00:00,1.375,1.493,1.487,1.381,1569679.22
2024-07-08 00:00:00+00:00,1.319,1.532,1.382,1.482,3607281.17
2024-07-09 00:00:00+00:00,1.474,1.629,1.482,1.619,6360810.71
2024-07-10 00:00:00+00:00,1.583,1.685,1.619,1.676,6037807.27
2024-07-11 00:00:00+00:00,1.644,1.72,1.677,1.66,2906266.27
2024-07-12 00:00:00+00:00,1.639,1.753,1.66,1.713,5399540.57
2024-07-13 00:00:00+00:00,1.669,1.741,1.712,1.691,1531960.74
2024-07-14 00:00:00+00:00,1.69,1.829,1.69,1.8,2158766.48
2024-07-15 00:00:00+00:00,1.76,1.872,1.8,1.852,4009379.41
2024-07-16 00:00:00+00:00,1.711,1.865,1.852,1.792,4199116.1
2024-07-17 00:00:00+00:00,1.792,1.889,1.792,1.81,3323038.5
2024-07-18 00:00:00+00:00,1.75,1.845,1.81,1.825,2070649.17
2024-07-19 00:00:00+00:00,1.776,1.961,1.826,1.958,2843372.7
2024-07-20 00:00:00+00:00,1.91,1.973,1.957,1.927,1449986.61
2024-07-21 00:00:00+00:00,1.868,1.981,1.927,1.973,3114028.62
2024-07-22 00:00:00+00:00,1.862,1.987,1.972,1.875,1825446.9
2024-07-23 00:00:00+00:00,1.817,1.961,1.874,1.871,3991166.15
2024-07-24 00:00:00+00:00,1.729,1.889,1.87,1.736,1835189.86
2024-07-25 00:00:00+00:00,1.628,1.75,1.736,1.694,3008039.48
2024-07-26 00:00:00+00:00,1.691,1.762,1.693,1.735,1237605.44
2024-07-27 00:00:00+00:00,1.701,1.784,1.734,1.745,767420.71
2024-07-28 00:00:00+00:00,1.683,1.759,1.745,1.702,701576.83
2024-07-29 00:00:00+00:00,1.657,1.768,1.703,1.668,1181754.48
2024-07-30 00:00:00+00:00,1.589,1.714,1.667,1.628,1544281.5
2024-07-31 00:00:00+00:00,1.562,1.663,1.629,1.581,1961778.74
2024-08-01 00:00:00+00:00,1.463,1.604,1.582,1.573,2460390.02
2024-08-02 00:00:00+00:00,1.431,1.587,1.572,1.461,1918479.71
2024-08-03 00:00:00+00:00,1.374,1.514,1.461,1.423,1843003.17
2024-08-04 00:00:00+00:00,1.287,1.447,1.423,1.329,2032521.17
2024-08-05 00:00:00+00:00,1.063,1.338,1.328,1.171,12150768.21
2024-08-06 00:00:00+00:00,1.169,1.33,1.17,1.276,9475233.09
2024-08-07 00:00:00+00:00,1.183,1.322,1.275,1.198,4624362.56
2024-08-08 00:00:00+00:00,1.179,1.427,1.198,1.427,3753538.11
2024-08-09 00:00:00+00:00,1.36,1.442,1.426,1.411,1644143.3
2024-08-10 00:00:00+00:00,1.385,1.456,1.41,1.427,730562.66
2024-08-11 00:00:00+00:00,1.302,1.482,1.427,1.308,1128062.4
2024-08-12 00:00:00+00:00,1.292,1.43,1.31,1.38,2506454.68
2024-08-13 00:00:00+00:00,1.316,1.385,1.38,1.366,1309347.23
2024-08-14 00:00:00+00:00,1.31,1.398,1.366,1.329,1343044.9
2024-08-15 00:00:00+00:00,1.224,1.342,1.327,1.25,3121621.54
2024-08-16 00:00:00+00:00,1.234,1.3,1.251,1.281,1706233.56
2024-08-17 00:00:00+00:00,1.26,1.342,1.28,1.341,2274390.36
2024-08-18 00:00:00+00:00,1.319,1.376,1.34,1.334,1605352.71
2024-08-19 00:00:00+00:00,1.304,1.386,1.335,1.369,2815752.78
2024-08-20 00:00:00+00:00,1.321,1.404,1.37,1.352,1967538.86
2024-08-21 00:00:00+00:00,1.34,1.46,1.356,1.448,2285499.49
2024-08-22 00:00:00+00:00,1.418,1.519,1.45,1.511,2165891.05
2024-08-23 00:00:00+00:00,1.503,1.64,1.512,1.615,3144010.93
2024-08-24 00:00:00+00:00,1.579,1.646,1.615,1.605,1687751.18
2024-08-25 00:00:00+00:00,1.523,1.608,1.606,1.552,1640402.11
2024-08-26 00:00:00+00:00,1.473,1.566,1.552,1.485,1327267.79
2024-08-27 00:00:00+00:00,1.352,1.515,1.485,1.374,2381484.69
2024-08-28 00:00:00+00:00,1.359,1.441,1.373,1.426,2305993.2
2024-08-29 00:00:00+00:00,1.402,1.496,1.425,1.426,1765203.32
2024-08-30 00:00:00+00:00,1.367,1.477,1.425,1.469,1292707.7
2024-08-31 00:00:00+00:00,1.415,1.482,1.47,1.417,866281.86
2024-09-01 00:00:00+00:00,1.347,1.422,1.416,1.358,990072.53
2024-09-02 00:00:00+00:00,1.339,1.424,1.357,1.408,1111871.79
2024-09-03 00:00:00+00:00,1.342,1.437,1.409,1.348,866062.49
2024-09-04 00:00:00+00:00,1.272,1.379,1.349,1.348,1262413.4
2024-09-05 00:00:00+00:00,1.324,1.365,1.348,1.357,1330402.39
2024-09-06 00:00:00+00:00,1.289,1.383,1.358,1.337,2569194.33
2024-09-07 00:00:00+00:00,1.335,1.435,1.335,1.416,2581975.89
2024-09-08 00:00:00+00:00,1.393,1.472,1.416,1.418,2809261.23
2024-09-09 00:00:00+00:00,1.419,1.546,1.419,1.53,1656831.58
2024-09-10 00:00:00+00:00,1.522,1.637,1.531,1.611,1803422.42
2024-09-11 00:00:00+00:00,1.533,1.616,1.611,1.546,1298839.71
2024-09-12 00:00:00+00:00,1.509,1.573,1.546,1.538,1587017.25
2024-09-13 00:00:00+00:00,1.503,1.563,1.539,1.549,1034085.01
2024-09-14 00:00:00+00:00,1.53,1.573,1.55,1.568,778382.84
2024-09-15 00:00:00+00:00,1.465,1.589,1.568,1.473,1184746.05
2024-09-16 00:00:00+00:00,1.432,1.503,1.472,1.451,772338.12
2024-09-17 00:00:00+00:00,1.438,1.506,1.452,1.451,1290772.16
2024-09-18 00:00:00+00:00,1.409,1.513,1.452,1.513,884951.22
2024-09-19 00:00:00+00:00,1.514,1.651,1.514,1.606,1837151.12
2024-09-20 00:00:00+00:00,1.579,1.696,1.606,1.682,1988696.13
2024-09-21 00:00:00+00:00,1.628,1.772,1.682,1.768,1986683.21
2024-09-22 00:00:00+00:00,1.65,1.809,1.768,1.69,1409898.17
2024-09-23 00:00:00+00:00,1.66,1.771,1.691,1.699,1550505.37
2024-09-24 00:00:00+00:00,1.641,1.752,1.697,1.733,2127702.34
