time,low,high,open,close,volume
2024-06-10 00:00:00+00:00,0.011466,0.01245,0.012312,0.011769,17189507
2024-06-11 00:00:00+00:00,0.010377,0.01177,0.011737,0.010614,20070738
2024-06-12 00:00:00+00:00,0.01046,0.01167,0.01063,0.010833,26503931
2024-06-13 00:00:00+00:00,0.0096,0.011008,0.010837,0.009959,30458014
2024-06-14 00:00:00+00:00,0.009245,0.0105,0.009971,0.010029,32533332
2024-06-15 00:00:00+00:00,0.009728,0.010537,0.009975,0.009778,14868623
2024-06-16 00:00:00+00:00,0.009689,0.010215,0.009778,0.010201,9910754
2024-06-17 00:00:00+00:00,0.00872,0.010395,0.010194,0.008852,42191660
2024-06-18 00:00:00+00:00,0.008411,0.009055,0.00889,0.008669,22281590
2024-06-19 00:00:00+00:00,0.008574,0.009105,0.008681,0.008734,16115976
2024-06-20 00:00:00+00:00,0.008099,0.009805,0.008747,0.008233,42498227
2024-06-21 00:00:00+00:00,0.007798,0.008423,0.00824,0.00796,24398492
2024-06-22 00:00:00+00:00,0.00772,0.008172,0.007961,0.008014,13373551
2024-06-23 00:00:00+00:00,0.007853,0.008222,0.008033,0.007893,13020192
2024-06-24 00:00:00+00:00,0.007445,0.007916,0.007892,0.00769,13899929
2024-06-25 00:00:00+00:00,0.007641,0.008001,0.00769,0.007889,10768762
2024-06-26 00:00:00+00:00,0.007808,0.008733,0.00789,0.00819,29032532
2024-06-27 00:00:00+00:00,0.00801,0.008269,0.00824,0.008093,15650831
2024-06-28 00:00:00+00:00,0.00796,0.008154,0.008105,0.00802,6994475
2024-06-29 00:00:00+00:00,0.007961,0.008116,0.008011,0.008013,6872624
2024-06-30 00:00:00+00:00,0.00771,0.008029,0.008014,0.007862,13917373
2024-07-01 00:00:00+00:00,0.007724,0.0079,0.00787,0.0078,9997385
2024-07-02 00:00:00+00:00,0.007624,0.007873,0.00783,0.007795,15214952
2024-07-03 00:00:00+00:00,0.007471,0.00782,0.007796,0.007528,13835695
2024-07-04 00:00:00+00:00,0.007119,0.007556,0.007528,0.007167,11942710
2024-07-05 00:00:00+00:00,0.005962,0.007264,0.007164,0.006638,44142278
2024-07-06 00:00:00+00:00,0.006575,0.00782,0.006619,0.007151,20976931
2024-07-07 00:00:00+00:00,0.006525,0.007636,0.007186,0.006577,32697042
2024-07-08 00:00:00+00:00,0.006537,0.007178,0.006579,0.006811,16324001
2024-07-09 00:00:00+00:00,0.006621,0.006911,0.00686,0.006831,16265459
2024-07-10 00:00:00+00:00,0.006651,0.007019,0.0068,0.006798,22630044
2024-07-11 00:00:00+00:00,0.00677,0.012,0.00678,0.009359,256389807
2024-07-12 00:00:00+00:00,0.008646,0.010631,0.009359,0.008824,248007060
2024-07-13 00:00:00+00:00,0.008341,0.009321,0.008838,0.008634,77871740
2024-07-14 00:00:00+00:00,0.008567,0.01185,0.008628,0.009894,204371022
2024-07-15 00:00:00+00:00,0.00905,0.010074,0.009895,0.009585,96555453
2024-07-16 00:00:00+00:00,0.009182,0.009627,0.009597,0.009271,42159458
2024-07-17 00:00:00+00:00,0.008939,0.009471,0.0093,0.009,24792847
2024-07-18 00:00:00+00:00,0.00835,0.009079,0.009049,0.008479,28677360
2024-07-19 00:00:00+00:00,0.008361,0.009015,0.008471,0.00888,19582683
2024-07-20 00:00:00+00:00,0.008686,0.009724,0.008875,0.009612,38451616
2024-07-21 00:00:00+00:00,0.009241,0.011299,0.009612,0.009678,148829893
2024-07-22 00:00:00+00:00,0.009592,0.010785,0.009623,0.009818,55282730
2024-07-23 00:00:00+00:00,0.00932,0.010417,0.009828,0.009397,25006463
2024-07-24 00:00:00+00:00,0.008924,0.009558,0.009355,0.008968,12090310
2024-07-25 00:00:00+00:00,0.008459,0.010217,0.008962,0.009335,52094289
2024-07-26 00:00:00+00:00,0.009048,0.009612,0.009346,0.009344,21342364
2024-07-27 00:00:00+00:00,0.008948,0.009449,0.009388,0.008969,9975781
2024-07-28 00:00:00+00:00,0.008666,0.009039,0.009039,0.008702,9284859
2024-07-29 00:00:00+00:00,0.008693,0.00941,0.008702,0.008971,21230698
