time,low,high,open,close,volume
2024-06-10 00:00:00+00:00,8.21,8.62,8.6,8.28,427583.055
2024-06-11 00:00:00+00:00,7.72,8.34,8.27,7.97,564167.753
2024-06-12 00:00:00+00:00,7.82,8.54,7.98,8.23,728025.75
2024-06-13 00:00:00+00:00,7.77,8.24,8.24,7.88,442330.144
2024-06-14 00:00:00+00:00,7.42,8.1,7.88,7.69,549481.82
2024-06-15 00:00:00+00:00,7.64,7.94,7.69,7.88,191841.252
2024-06-16 00:00:00+00:00,7.74,7.95,7.88,7.9,153742.264
2024-06-17 00:00:00+00:00,7.19,7.94,7.9,7.44,769082.976
2024-06-18 00:00:00+00:00,6.41,7.46,7.45,6.82,962748.842
2024-06-19 00:00:00+00:00,6.75,7.12,6.81,6.9,1001956.638
2024-06-20 00:00:00+00:00,6.71,7.17,6.89,6.91,603461.032
2024-06-21 00:00:00+00:00,6.79,7.03,6.91,6.93,746361.189
2024-06-22 00:00:00+00:00,6.81,6.94,6.93,6.86,200563.03
2024-06-23 00:00:00+00:00,6.64,6.99,6.85,6.74,200508.173
2024-06-24 00:00:00+00:00,6.38,6.96,6.74,6.94,499900.741
2024-06-25 00:00:00+00:00,6.84,7.09,6.94,6.95,357244.104
2024-06-26 00:00:00+00:00,6.71,7.01,6.94,6.83,176798.666
2024-06-27 00:00:00+00:00,6.73,7.09,6.84,7.02,281499.617
2024-06-28 00:00:00+00:00,6.82,7.11,7.03,6.84,217216.858
2024-06-29 00:00:00+00:00,6.83,7.03,6.84,6.89,141059.286
2024-06-30 00:00:00+00:00,6.78,7.07,6.89,7.07,234970.292
2024-07-01 00:00:00+00:00,7.0,7.23,7.06,7.04,322855.53
2024-07-02 00:00:00+00:00,6.84,7.07,7.04,6.94,306407.804
2024-07-03 00:00:00+00:00,6.55,6.99,6.95,6.59,292490.283
2024-07-04 00:00:00+00:00,5.94,6.64,6.58,5.97,530682.348
2024-07-05 00:00:00+00:00,5.18,5.98,5.97,5.55,1120560.504
2024-07-06 00:00:00+00:00,5.48,6.05,5.54,5.98,391856.428
2024-07-07 00:00:00+00:00,5.56,5.99,5.98,5.58,275664.958
2024-07-08 00:00:00+00:00,5.33,5.98,5.59,5.84,644767.713
2024-07-09 00:00:00+00:00,5.75,6.05,5.82,6.02,500784.199
2024-07-10 00:00:00+00:00,5.94,6.25,6.02,6.15,294070.579
