time,low,high,open,close,volume
2024-06-10 00:00:00+00:00,0.9685,1.0167,1.0071,0.9775,151078.378
2024-06-11 00:00:00+00:00,0.91,0.9797,0.9755,0.9288,209680.619
2024-06-12 00:00:00+00:00,0.9,1.0011,0.9297,0.9648,445826.144
2024-06-13 00:00:00+00:00,0.9061,0.9712,0.9639,0.9184,140815.377
2024-06-14 00:00:00+00:00,0.8424,0.9381,0.917,0.8749,218161.795
2024-06-15 00:00:00+00:00,0.859,0.8895,0.8731,0.8682,30911.35
2024-06-16 00:00:00+00:00,0.8382,0.867,0.867,0.8634,109030.743
2024-06-17 00:00:00+00:00,0.772,0.8731,0.8621,0.7982,191147.529
2024-06-18 00:00:00+00:00,0.6949,0.7998,0.7998,0.7332,294975.281
2024-06-19 00:00:00+00:00,0.725,0.7589,0.7298,0.7451,77871.913
2024-06-20 00:00:00+00:00,0.7444,0.799,0.7488,0.7628,56569.366
2024-06-21 00:00:00+00:00,0.7471,0.7772,0.7585,0.7555,100504.316
2024-06-22 00:00:00+00:00,0.7389,0.763,0.7443,0.7519,50448.298
2024-06-23 00:00:00+00:00,0.7202,0.7709,0.7605,0.727,50646.192
2024-06-24 00:00:00+00:00,0.6842,0.7388,0.7259,0.7388,99493.168
2024-06-25 00:00:00+00:00,0.7323,0.773,0.7374,0.7656,64472.868
2024-06-26 00:00:00+00:00,0.7321,0.7722,0.7631,0.7422,74458.835
2024-06-27 00:00:00+00:00,0.7205,0.7718,0.7402,0.7557,73927.363
2024-06-28 00:00:00+00:00,0.7362,0.7701,0.7583,0.7362,135261.401
2024-06-29 00:00:00+00:00,0.706,0.7471,0.7347,0.709,87661.1
2024-06-30 00:00:00+00:00,0.6829,0.7573,0.7137,0.7524,95025.532
2024-07-01 00:00:00+00:00,0.7271,0.777,0.7535,0.7271,134554.97
2024-07-02 00:00:00+00:00,0.712,0.7376,0.7272,0.7313,70129.409
2024-07-03 00:00:00+00:00,0.6733,0.7351,0.7341,0.6833,119173.597
2024-07-04 00:00:00+00:00,0.5642,0.682,0.6818,0.5687,397087.827
2024-07-05 00:00:00+00:00,0.5029,0.58,0.569,0.5669,412433.63
2024-07-06 00:00:00+00:00,0.5586,0.6103,0.5676,0.6072,145009.535
2024-07-07 00:00:00+00:00,0.5707,0.6175,0.6021,0.574,95781.545
2024-07-08 00:00:00+00:00,0.5493,0.6134,0.5752,0.5876,126727.822
2024-07-09 00:00:00+00:00,0.5761,0.6075,0.5834,0.6034,98270.762
2024-07-10 00:00:00+00:00,0.5967,0.6208,0.6034,0.608,120061.795
2024-07-11 00:00:00+00:00,0.5957,0.6291,0.6072,0.5957,95529.379
2024-07-12 00:00:00+00:00,0.5897,0.6143,0.5972,0.6119,65414.826
