time,low,high,open,close,volume
2025-02-13 00:00:00+00:00,0.291,0.322,0.296,0.311,28230764.21
2025-02-14 00:00:00+00:00,0.3107,0.3793,0.3107,0.3413,73141320.59
2025-02-15 00:00:00+00:00,0.2845,0.3423,0.3423,0.288,23712226.52
2025-02-16 00:00:00+00:00,0.2827,0.3176,0.2877,0.2932,15249541.03
2025-02-17 00:00:00+00:00,0.2517,0.3026,0.2938,0.2668,19766226.67
2025-02-18 00:00:00+00:00,0.2247,0.2719,0.2667,0.2382,27370714.25
2025-02-19 00:00:00+00:00,0.2148,0.2465,0.238,0.2272,22164212.96
2025-02-20 00:00:00+00:00,0.2241,0.2521,0.2273,0.2498,26724994.0
2025-02-21 00:00:00+00:00,0.2312,0.2762,0.2508,0.2446,44417951.18
2025-02-22 00:00:00+00:00,0.23,0.2707,0.2444,0.2632,28815348.27
2025-02-23 00:00:00+00:00,0.2336,0.2629,0.2629,0.2428,18471427.49
2025-02-24 00:00:00+00:00,0.189,0.2479,0.2429,0.2029,39410117.95
2025-02-25 00:00:00+00:00,0.1958,0.2357,0.2029,0.2247,48620225.3
2025-02-26 00:00:00+00:00,0.2195,0.261,0.2248,0.2577,41786007.73
2025-02-27 00:00:00+00:00,0.2468,0.2743,0.2581,0.2552,39420054.48
2025-02-28 00:00:00+00:00,0.2423,0.2963,0.255,0.2821,34910813.75
2025-03-01 00:00:00+00:00,0.244,0.2932,0.2823,0.2495,22654957.63
2025-03-02 00:00:00+00:00,0.2209,0.2967,0.2497,0.2902,45492178.74
2025-03-03 00:00:00+00:00,0.2264,0.298,0.2903,0.2272,38805310.39
2025-03-04 00:00:00+00:00,0.1934,0.2309,0.227,0.2121,40122061.02
2025-03-05 00:00:00+00:00,0.2075,0.2348,0.2121,0.2329,25969064.98
2025-03-06 00:00:00+00:00,0.2212,0.2439,0.2329,0.2214,31042585.32
2025-03-07 00:00:00+00:00,0.2043,0.2298,0.2214,0.2083,30659395.81
2025-03-08 00:00:00+00:00,0.1916,0.2157,0.2082,0.1996,29462959.55
2025-03-09 00:00:00+00:00,0.1648,0.204,0.1994,0.1691,24336946.77
2025-03-10 00:00:00+00:00,0.1465,0.1808,0.1692,0.1509,35594943.63
2025-03-11 00:00:00+00:00,0.1375,0.1616,0.1509,0.1559,42341098.35
2025-03-12 00:00:00+00:00,0.1479,0.1663,0.1559,0.1653,27985689.4
2025-03-13 00:00:00+00:00,0.1576,0.1949,0.1652,0.1749,44664965.45
2025-03-14 00:00:00+00:00,0.1751,0.2164,0.1751,0.1917,39824495.32
2025-03-15 00:00:00+00:00,0.1892,0.2031,0.1918,0.1996,12807814.2
2025-03-16 00:00:00+00:00,0.1805,0.2057,0.1995,0.1811,12527963.23
