time,low,high,open,close,volume
2024-06-11 00:00:00+00:00,0.61,0.6516,0.6495,0.6176,9814905.4
2024-06-12 00:00:00+00:00,0.6055,0.651,0.6176,0.6446,8377159.0
2024-06-13 00:00:00+00:00,0.5997,0.646,0.6444,0.6045,7031220.5
2024-06-14 00:00:00+00:00,0.5703,0.6125,0.6047,0.5913,11460304.9
2024-06-15 00:00:00+00:00,0.5908,0.6182,0.5913,0.6169,5551110.8
2024-06-16 00:00:00+00:00,0.6039,0.6279,0.6169,0.6191,7572289.9
2024-06-17 00:00:00+00:00,0.5738,0.6202,0.6191,0.5841,8346420.4
2024-06-18 00:00:00+00:00,0.5155,0.5866,0.584,0.5571,20021929.9
2024-06-19 00:00:00+00:00,0.5539,0.5813,0.557,0.5772,7562088.2
2024-06-20 00:00:00+00:00,0.5674,0.5967,0.5767,0.5733,5863902.4
2024-06-21 00:00:00+00:00,0.5657,0.5821,0.5731,0.5685,4376895.7
2024-06-22 00:00:00+00:00,0.5624,0.5738,0.5685,0.5708,2474715.0
2024-06-23 00:00:00+00:00,0.556,0.5846,0.5707,0.5613,3677687.3
2024-06-24 00:00:00+00:00,0.5327,0.5665,0.5612,0.5611,12096816.4
2024-06-25 00:00:00+00:00,0.5577,0.5764,0.5609,0.5674,6790828.3
2024-06-26 00:00:00+00:00,0.5459,0.5715,0.5673,0.5514,3690615.1
2024-06-27 00:00:00+00:00,0.543,0.5705,0.5514,0.5662,6632174.8
2024-06-28 00:00:00+00:00,0.5514,0.5705,0.5663,0.5521,5584049.8
2024-06-29 00:00:00+00:00,0.5461,0.5625,0.552,0.547,3660234.8
2024-06-30 00:00:00+00:00,0.5437,0.5646,0.5468,0.5602,3627898.7
2024-07-01 00:00:00+00:00,0.5528,0.5689,0.5604,0.5574,4170651.7
2024-07-02 00:00:00+00:00,0.5551,0.5734,0.5571,0.5706,6405332.2
2024-07-03 00:00:00+00:00,0.5258,0.5731,0.5709,0.5305,8053751.8
2024-07-04 00:00:00+00:00,0.4922,0.5351,0.5306,0.494,12796264.1
2024-07-05 00:00:00+00:00,0.429,0.4946,0.4941,0.4676,22937198.9
2024-07-06 00:00:00+00:00,0.4654,0.5086,0.4677,0.5063,6771496.6
2024-07-07 00:00:00+00:00,0.4749,0.5062,0.5062,0.4777,4737574.6
2024-07-08 00:00:00+00:00,0.46,0.5148,0.4778,0.502,9861471.1
2024-07-09 00:00:00+00:00,0.4934,0.5085,0.5018,0.5011,6897024.7
2024-07-10 00:00:00+00:00,0.493,0.5155,0.5009,0.513,5932963.4
2024-07-11 00:00:00+00:00,0.4965,0.5249,0.5129,0.4983,6179030.8
2024-07-12 00:00:00+00:00,0.4915,0.5103,0.4982,0.5074,3218111.3
2024-07-13 00:00:00+00:00,0.5055,0.5362,0.5075,0.5311,5474291.2
2024-07-14 00:00:00+00:00,0.518,0.5352,0.5315,0.5311,4476084.4
2024-07-15 00:00:00+00:00,0.5291,0.55,0.5311,0.5488,7714625.3
